Joint 1 Position
"[0.10821603480268548, 0.750174827937794, 0.045663412168468136, -2.0718031080051977, 0.12561809196463608, 4.422496560998951, 0.6668731657865083]"
"[0.115737574088217, 0.7511998830126437, 0.04900253677730854, -2.068996407059183, 0.13282985126378455, 4.4215450832850465, 0.6610992074676519]"
"[0.115737574088217, 0.7511998830126437, 0.04900253677730854, -2.068996407059183, 0.13282985126378455, 4.4215450832850465, 0.6610992074676519]"
"[0.115737574088217, 0.7511998830126437, 0.04900253677730854, -2.068996407059183, 0.13282985126378455, 4.4215450832850465, 0.6610992074676519]"
"[0.11614577573205392, 0.7511988824534844, 0.049309668633135836, -2.0687389650402617, 0.13278649907176698, 4.421560027087085, 0.6605984126381071]"
"[0.11614577573205392, 0.7511988824534844, 0.049309668633135836, -2.0687389650402617, 0.13278649907176698, 4.421560027087085, 0.6605984126381071]"
"[0.11636188000213428, 0.7512133803202868, 0.04941897437542194, -2.0686716090644346, 0.13281006868300474, 4.421550742079688, 0.6604638062004264]"
"[0.11641259201403809, 0.7512082340344971, 0.04944635705256216, -2.068630712971936, 0.13282009700508496, 4.421547959136503, 0.6603729578996171]"
"[0.11641259201403809, 0.7512082340344971, 0.04944635705256216, -2.068630712971936, 0.13282009700508496, 4.421547959136503, 0.6603729578996171]"
"[0.11641259201403809, 0.7512082340344971, 0.04944635705256216, -2.068630712971936, 0.13282009700508496, 4.421547959136503, 0.6603729578996171]"
"[0.11641259201403809, 0.7512082340344971, 0.04944635705256216, -2.068630712971936, 0.13282009700508496, 4.421547959136503, 0.6603729578996171]"
"[0.11641259201403809, 0.7512082340344971, 0.04944635705256216, -2.068630712971936, 0.13282009700508496, 4.421547959136503, 0.6603729578996171]"
"[0.11641259201403809, 0.7512082340344971, 0.04944635705256216, -2.068630712971936, 0.13282009700508496, 4.421547959136503, 0.6603729578996171]"
"[0.11641259201403809, 0.7512082340344971, 0.04944635705256216, -2.068630712971936, 0.13282009700508496, 4.421547959136503, 0.6603729578996171]"
"[0.11641259201403809, 0.7512082340344971, 0.04944635705256216, -2.068630712971936, 0.13282009700508496, 4.421547959136503, 0.6603729578996171]"
"[0.11636737808608487, 0.7511729376738095, 0.04943037828823173, -2.0686282907379767, 0.13280975214089857, 4.421560468730986, 0.6603634003293213]"
"[0.116653519836862, 0.7512023098707776, 0.04958429500475379, -2.0685210469611204, 0.13276674781043799, 4.421567194364699, 0.6600733362892672]"
"[0.116653519836862, 0.7512023098707776, 0.04958429500475379, -2.0685210469611204, 0.13276674781043799, 4.421567194364699, 0.6600733362892672]"
"[0.11688371370537953, 0.7512005139783782, 0.049731296750834146, -2.0683720578444027, 0.13278801346289193, 4.421559302506006, 0.6598869784738521]"
"[0.11692309021294044, 0.7511971699363275, 0.04975910505910597, -2.0683601155488485, 0.1327975525025391, 4.4215625078554766, 0.659859966790515]"
"[0.11692309021294044, 0.7511971699363275, 0.04975910505910597, -2.0683601155488485, 0.1327975525025391, 4.4215625078554766, 0.659859966790515]"
"[0.11692309021294044, 0.7511971699363275, 0.04975910505910597, -2.0683601155488485, 0.1327975525025391, 4.4215625078554766, 0.659859966790515]"
"[0.11692309021294044, 0.7511971699363275, 0.04975910505910597, -2.0683601155488485, 0.1327975525025391, 4.4215625078554766, 0.659859966790515]"
"[0.11692309021294044, 0.7511971699363275, 0.04975910505910597, -2.0683601155488485, 0.1327975525025391, 4.4215625078554766, 0.659859966790515]"
"[0.11692309021294044, 0.7511971699363275, 0.04975910505910597, -2.0683601155488485, 0.1327975525025391, 4.4215625078554766, 0.659859966790515]"
"[0.11692309021294044, 0.7511971699363275, 0.04975910505910597, -2.0683601155488485, 0.1327975525025391, 4.4215625078554766, 0.659859966790515]"
"[0.11692309021294044, 0.7511971699363275, 0.04975910505910597, -2.0683601155488485, 0.1327975525025391, 4.4215625078554766, 0.659859966790515]"
"[0.11686807386056927, 0.7511765292914849, 0.04970586120825524, -2.0683708779261725, 0.13275445288983667, 4.421596021264692, 0.659863061696346]"
"[0.11748575781820628, 0.7512018522424598, 0.04999737041428225, -2.068143596331105, 0.13278293245237807, 4.42156654030359, 0.659357207275501]"
"[0.11748575781820628, 0.7512018522424598, 0.04999737041428225, -2.068143596331105, 0.13278293245237807, 4.42156654030359, 0.659357207275501]"
"[0.11765271972377671, 0.7512085286220165, 0.05007012570334592, -2.0681065506490595, 0.13280717554523835, 4.421558889369882, 0.6592616745007447]"
"[0.11766160765275227, 0.7512050210364883, 0.050067328507645295, -2.0681002500175496, 0.13280647954130567, 4.4215606443996185, 0.6592416619300054]"
"[0.11766160765275227, 0.7512050210364883, 0.050067328507645295, -2.0681002500175496, 0.13280647954130567, 4.4215606443996185, 0.6592416619300054]"
"[0.11766160765275227, 0.7512050210364883, 0.050067328507645295, -2.0681002500175496, 0.13280647954130567, 4.4215606443996185, 0.6592416619300054]"
"[0.11766160765275227, 0.7512050210364883, 0.050067328507645295, -2.0681002500175496, 0.13280647954130567, 4.4215606443996185, 0.6592416619300054]"
"[0.11766160765275227, 0.7512050210364883, 0.050067328507645295, -2.0681002500175496, 0.13280647954130567, 4.4215606443996185, 0.6592416619300054]"
"[0.11766160765275227, 0.7512050210364883, 0.050067328507645295, -2.0681002500175496, 0.13280647954130567, 4.4215606443996185, 0.6592416619300054]"
"[0.11766160765275227, 0.7512050210364883, 0.050067328507645295, -2.0681002500175496, 0.13280647954130567, 4.4215606443996185, 0.6592416619300054]"
"[0.11766160765275227, 0.7512050210364883, 0.050067328507645295, -2.0681002500175496, 0.13280647954130567, 4.4215606443996185, 0.6592416619300054]"
"[0.11762963597245149, 0.7511798108839441, 0.05002254894791085, -2.068110168242113, 0.13276001260578763, 4.421599308940628, 0.6592543193379937]"
"[0.11824663474746934, 0.7511893457109736, 0.05026225300952992, -2.0680445720497134, 0.13280325449839187, 4.421568060031966, 0.6587633693058937]"
"[0.11824663474746934, 0.7511893457109736, 0.05026225300952992, -2.0680445720497134, 0.13280325449839187, 4.421568060031966, 0.6587633693058937]"
"[0.11849673756608403, 0.7512065652891732, 0.050356947783051, -2.0679383467496515, 0.13282481098239995, 4.421563038790124, 0.6586849899153887]"
"[0.11860128405085396, 0.7512030689400929, 0.050411488952504975, -2.0678268099377637, 0.13286856941054087, 4.421556729805166, 0.6585309060940783]"
"[0.11860816822382134, 0.7512075237649097, 0.05041433918734699, -2.0678175036068294, 0.1330106715618107, 4.421559865317714, 0.6585205488715102]"
"[0.11860816822382134, 0.7512075237649097, 0.05041433918734699, -2.0678175036068294, 0.1330106715618107, 4.421559865317714, 0.6585205488715102]"
"[0.11860816822382134, 0.7512075237649097, 0.05041433918734699, -2.0678175036068294, 0.1330106715618107, 4.421559865317714, 0.6585205488715102]"
"[0.11860816822382134, 0.7512075237649097, 0.05041433918734699, -2.0678175036068294, 0.1330106715618107, 4.421559865317714, 0.6585205488715102]"
"[0.11860816822382134, 0.7512075237649097, 0.05041433918734699, -2.0678175036068294, 0.1330106715618107, 4.421559865317714, 0.6585205488715102]"
"[0.11860816822382134, 0.7512075237649097, 0.05041433918734699, -2.0678175036068294, 0.1330106715618107, 4.421559865317714, 0.6585205488715102]"
"[0.11860816822382134, 0.7512075237649097, 0.05041433918734699, -2.0678175036068294, 0.1330106715618107, 4.421559865317714, 0.6585205488715102]"
"[0.11860816822382134, 0.7512075237649097, 0.05041433918734699, -2.0678175036068294, 0.1330106715618107, 4.421559865317714, 0.6585205488715102]"
"[0.11883937976265498, 0.7511797843962883, 0.050419575888114895, -2.067807944500774, 0.13297962947610292, 4.421585021124455, 0.6583202064339347]"
"[0.11883937976265498, 0.7511797843962883, 0.050419575888114895, -2.067807944500774, 0.13297962947610292, 4.421585021124455, 0.6583202064339347]"
"[0.11893557667192958, 0.7511903293332294, 0.05043548245984103, -2.0678048453213096, 0.13299417229604008, 4.421575137302323, 0.6582647232171533]"
"[0.11894370208886512, 0.7511853235045763, 0.0504374567137233, -2.0678021494985357, 0.13299195269990086, 4.421572744028435, 0.6582591407630041]"
"[0.12000884547843399, 0.7512212473145766, 0.050953627843382004, -2.0674666897141796, 0.1333140398379256, 4.421538612441677, 0.6574837313620462]"
"[0.12000884547843399, 0.7512212473145766, 0.050953627843382004, -2.0674666897141796, 0.1333140398379256, 4.421538612441677, 0.6574837313620462]"
"[0.12010728435393331, 0.7512200692572973, 0.05100239487116739, -2.0673829690185044, 0.13334660516698515, 4.421533073478018, 0.6574357224487883]"
"[0.12011271078891927, 0.7512185452428207, 0.05106027704767188, -2.0673057158671715, 0.13334816200092062, 4.42153351062105, 0.6574230702278683]"
"[0.12107939639504095, 0.7512330914307602, 0.05142218402250824, -2.066999959439912, 0.13367320600619598, 4.421485400066649, 0.6566716323562134]"
"[0.12107939639504095, 0.7512330914307602, 0.05142218402250824, -2.066999959439912, 0.13367320600619598, 4.421485400066649, 0.6566716323562134]"
"[0.12116183243096536, 0.7512363131353851, 0.051534150404499705, -2.066990545981624, 0.13370488933456512, 4.42145556211298, 0.6566102334032016]"
"[0.12118598514829808, 0.7512445783942574, 0.051546024864258806, -2.066969356122511, 0.13371512562268945, 4.421005461173729, 0.6565957963314123]"
"[0.12214491058505988, 0.7517033276112232, 0.05188795047377747, -2.0667711577987515, 0.13416116588659305, 4.420997736645675, 0.6558739249874004]"
"[0.12214491058505988, 0.7517033276112232, 0.05188795047377747, -2.0667711577987515, 0.13416116588659305, 4.420997736645675, 0.6558739249874004]"
"[0.12221300058890781, 0.7517029011835673, 0.05190572706194911, -2.0667665937497683, 0.13420413059822178, 4.420992341436229, 0.6558583909926974]"
"[0.1222297156615974, 0.7517006073932785, 0.051913223757315094, -2.0667606292695293, 0.1342021361644622, 4.420996851822895, 0.6558530625977815]"
"[0.1231125556906998, 0.7517171598187555, 0.05216030048309729, -2.0664983457926676, 0.1345268886277577, 4.4209789492149305, 0.6553017628690541]"
"[0.1231125556906998, 0.7517171598187555, 0.05216030048309729, -2.0664983457926676, 0.1345268886277577, 4.4209789492149305, 0.6553017628690541]"
"[0.12316526068774404, 0.7517192668288065, 0.0522052885066755, -2.066494740050449, 0.13467941800075467, 4.420975558382003, 0.6551594470931099]"
"[0.12319356069172534, 0.7517182089688106, 0.05234311214644223, -2.0664916854484088, 0.13468235727776237, 4.420973119631027, 0.6551556557390195]"
"[0.12402174578111679, 0.7518180985483003, 0.0525649508172716, -2.066241248653009, 0.13500849447597565, 4.420950399980241, 0.6546335900483661]"
"[0.12402174578111679, 0.7518180985483003, 0.0525649508172716, -2.066241248653009, 0.13500849447597565, 4.420950399980241, 0.6546335900483661]"
"[0.12415307968357445, 0.7519461975704029, 0.052632875262209756, -2.0662270604569155, 0.13509560495985584, 4.42094401452995, 0.6546208468149357]"
"[0.1241575552249434, 0.7519532967142805, 0.052637380199463533, -2.0662147044427623, 0.1351154491923641, 4.420937384480522, 0.6546151416740237]"
"[0.12486859848884667, 0.7519833977529776, 0.05268838626616842, -2.06619385483827, 0.1354225070194927, 4.420451562482467, 0.6541614398816104]"
"[0.12486859848884667, 0.7519833977529776, 0.05268838626616842, -2.06619385483827, 0.1354225070194927, 4.420451562482467, 0.6541614398816104]"
"[0.12493164911666185, 0.7519841120277375, 0.05270210172775454, -2.066189283162584, 0.13557953724027474, 4.42044872436128, 0.654146213043777]"
"[0.12497675242265734, 0.7519841130087369, 0.052896702943928474, -2.066190628007778, 0.13558796200233023, 4.420450167482485, 0.6541405889316444]"
"[0.125632577455024, 0.7519949212584438, 0.05295115113243007, -2.0659617981306613, 0.13590189152529053, 4.420420283879363, 0.6536669244558828]"
"[0.125632577455024, 0.7519949212584438, 0.05295115113243007, -2.0659617981306613, 0.13590189152529053, 4.420420283879363, 0.6536669244558828]"
"[0.12568641227151697, 0.7519930218740476, 0.052964138353721074, -2.0659562715851054, 0.1360467576888999, 4.420417190296683, 0.653656359345851]"
"[0.12570177574705557, 0.7519949468938667, 0.052967917793691074, -2.0659534519895955, 0.13605372795111328, 4.420417070864217, 0.6536558221011881]"
"[0.12630567460635497, 0.7519924886586942, 0.05321643560627841, -2.0659488180107246, 0.13636932514777333, 4.420405219596733, 0.6533927705344401]"
"[0.12630567460635497, 0.7519924886586942, 0.05321643560627841, -2.0659488180107246, 0.13636932514777333, 4.420405219596733, 0.6533927705344401]"
"[0.12634887768809036, 0.7519959411601602, 0.053213565429084196, -2.0659483334625044, 0.13647583729454427, 4.420403996016006, 0.6533874856617478]"
"[0.12636637350909521, 0.7519959135790331, 0.05321600916491613, -2.0659441912741094, 0.13649940432093247, 4.420401014930156, 0.6533840953276082]"
"[0.12685124883237453, 0.751993705419845, 0.05322951653460366, -2.065944221904642, 0.1368242733197225, 4.420394645603806, 0.6531240746160061]"
"[0.12685124883237453, 0.751993705419845, 0.05322951653460366, -2.065944221904642, 0.1368242733197225, 4.420394645603806, 0.6531240746160061]"
"[0.1268838055256779, 0.7519971545396276, 0.05323092858527895, -2.065944222455852, 0.13696096346610548, 4.420393887391179, 0.6531211506955562]"
"[0.1268980216287692, 0.7519919968358143, 0.05323117495822807, -2.0659421419522292, 0.1369637432491122, 4.420389717866947, 0.6531156004538727]"
"[0.12733031016063429, 0.7519995258489125, 0.05324552156432613, -2.065939959151066, 0.13729772116985423, 4.4203847474424025, 0.6528814539126964]"
"[0.12733031016063429, 0.7519995258489125, 0.05324552156432613, -2.065939959151066, 0.13729772116985423, 4.4203847474424025, 0.6528814539126964]"
"[0.1273496067247435, 0.7519974284849237, 0.05324512671053711, -2.065939375107628, 0.13742443280448022, 4.420381778398642, 0.652879263784004]"
"[0.12735825343382706, 0.7519937093565466, 0.05324870725943537, -2.065941363694721, 0.13742961212032448, 4.420378972447591, 0.6528769699971934]"
"[0.12768551695243824, 0.7520019142541469, 0.05349617653872953, -2.065935870188949, 0.13775699609004052, 4.420360645667026, 0.6528450352933711]"
"[0.12768551695243824, 0.7520019142541469, 0.05349617653872953, -2.065935870188949, 0.13775699609004052, 4.420360645667026, 0.6528450352933711]"
"[0.12773742844653418, 0.7519974284888884, 0.05349797933063373, -2.0659369628388076, 0.13789156847512388, 4.420358096764056, 0.6528398891218803]"
"[0.1277736780477571, 0.7519960193513241, 0.05349970238180246, -2.065941800731294, 0.13789963750698989, 4.420357755996037, 0.6528381814425995]"
"[0.12802816829125377, 0.7520079997874719, 0.053502460407146346, -2.0659392958183345, 0.13824202047302384, 4.419946517208838, 0.6526769001760921]"
"[0.12802816829125377, 0.7520079997874719, 0.053502460407146346, -2.0659392958183345, 0.13824202047302384, 4.419946517208838, 0.6526769001760921]"
"[0.12803576454363066, 0.7520096343422884, 0.05350079921889331, -2.0659382029667657, 0.13837744684005554, 4.419947841145489, 0.6526705140431965]"
"[0.12805201423735404, 0.7520022913850346, 0.05349876640091593, -2.065939999140072, 0.13838189251403715, 4.4199499557322826, 0.6526661358253915]"
"[0.12825779603813228, 0.7520097643089577, 0.0535066792836767, -2.065943124956715, 0.13871465144089923, 4.419946873674643, 0.6526577817010909]"
"[0.12825779603813228, 0.7520097643089577, 0.0535066792836767, -2.065943124956715, 0.13871465144089923, 4.419946873674643, 0.6526577817010909]"
"[0.12829821930017996, 0.7520060018452979, 0.05350078922248789, -2.065940837586009, 0.1388373694082766, 4.419942837440168, 0.6526625209009982]"
"[0.1283103565813107, 0.7520114244960534, 0.05350257182733965, -2.0659394965159383, 0.1388455443686779, 4.419946312655505, 0.6526529748727184]"
"[0.12836828842373782, 0.7520021820111362, 0.053500089927039744, -2.065942911767488, 0.1392167193001627, 4.419935534904028, 0.6526592926845238]"
"[0.12836828842373782, 0.7520021820111362, 0.053500089927039744, -2.065942911767488, 0.1392167193001627, 4.419935534904028, 0.6526592926845238]"
"[0.1283704345156593, 0.7520079984994887, 0.05349926954594931, -2.065944976609735, 0.13932658681563248, 4.419934620487008, 0.6526529066891322]"
"[0.1283809358989033, 0.7520036618124105, 0.05350142072072285, -2.0659459646521285, 0.13933365465840178, 4.419932615522189, 0.6526563475444382]"
"[0.12842125884515512, 0.7520028689084176, 0.053495779915843644, -2.065957562905989, 0.13968614061210782, 4.419926714230488, 0.6526552938451236]"
"[0.12842125884515512, 0.7520028689084176, 0.053495779915843644, -2.065957562905989, 0.13968614061210782, 4.419926714230488, 0.6526552938451236]"
"[0.12842855987510496, 0.7520049488312932, 0.05349550375862486, -2.065957591401494, 0.13983329122367016, 4.419927514547263, 0.6526568091632641]"
"[0.1284293640121141, 0.7520065535831691, 0.053495424780912154, -2.065956430396697, 0.13983440781222126, 4.419924985164453, 0.6526529235978763]"
"[0.128441180703687, 0.7520048404140507, 0.05347885109861664, -2.065986201195359, 0.14022690266162996, 4.419925400403036, 0.6526503435348713]"
"[0.128441180703687, 0.7520048404140507, 0.05347885109861664, -2.065986201195359, 0.14022690266162996, 4.419925400403036, 0.6526503435348713]"
"[0.12844043374576855, 0.7520028123322624, 0.053478709398208694, -2.0659867176101807, 0.1403249295626301, 4.419919126632538, 0.6526495860383259]"
"[0.1284420113036471, 0.7520004493356418, 0.053479398843014565, -2.0659907200991747, 0.1403317251783981, 4.419919888653902, 0.652652649407664]"
"[0.12844850612548717, 0.752003334611212, 0.0534512731875569, -2.0660289445340037, 0.14071139290872056, 4.41992424984756, 0.6526741273052075]"
"[0.12844850612548717, 0.752003334611212, 0.0534512731875569, -2.0660289445340037, 0.14071139290872056, 4.41992424984756, 0.6526741273052075]"
"[0.12844437721890356, 0.7520028922031279, 0.0534467433488577, -2.0660327952210937, 0.14083110657841855, 4.41991752178361, 0.652683725257555]"
"[0.12844358105907108, 0.7520048109656031, 0.05344780654406844, -2.0660346060557737, 0.14083692693900024, 4.41991785653161, 0.6526916981011769]"
"[0.1284319496325889, 0.7520017175018178, 0.053414898397825594, -2.0662742744134195, 0.1413039881651844, 4.419915544850007, 0.6528303409308206]"
"[0.1284319496325889, 0.7520017175018178, 0.053414898397825594, -2.0662742744134195, 0.1413039881651844, 4.419915544850007, 0.6528303409308206]"
"[0.1284294228183464, 0.7520031240378311, 0.05340635694548682, -2.0662819381505315, 0.1413334132214868, 4.419919847936329, 0.6528324766763078]"
"[0.12842626011840902, 0.7519997688446668, 0.053402335023777496, -2.0662765400654894, 0.14133460936129855, 4.4199193784574655, 0.6528345986098602]"
"[0.1283724992126668, 0.7519977960649479, 0.05334234971369927, -2.066291991133277, 0.14181716025421742, 4.419919730967666, 0.6530879752869141]"
"[0.1283724992126668, 0.7519977960649479, 0.05334234971369927, -2.066291991133277, 0.14181716025421742, 4.419919730967666, 0.6530879752869141]"
"[0.12836834588568152, 0.7519955306930599, 0.05333344254163581, -2.0662965605074746, 0.14184652685146587, 4.419917938361868, 0.6530935079410631]"
"[0.1283665764060082, 0.7519976875069548, 0.05330098817945884, -2.0662992357994545, 0.14185222354904817, 4.419916546869418, 0.6530946895391034]"
"[0.12830098315309577, 0.7519895892238289, 0.053144215312833934, -2.0665650206687323, 0.14234566786079508, 4.419914760147313, 0.6533546914858834]"
"[0.12830098315309577, 0.7519895892238289, 0.053144215312833934, -2.0665650206687323, 0.14234566786079508, 4.419914760147313, 0.6533546914858834]"
"[0.12828837660228787, 0.7519911096202052, 0.053137767026030326, -2.0665651010621957, 0.1424234416682694, 4.419914025306161, 0.6533579828182929]"
"[0.12828547541116042, 0.7519932168315971, 0.05314061962381393, -2.066567953228293, 0.142428825337149, 4.419917580808485, 0.6533595396848235]"
"[0.12801677889667695, 0.751994197797789, 0.053061215939993904, -2.0665943913252107, 0.14288019031845692, 4.419918019616509, 0.6536080535731231]"
"[0.12801677889667695, 0.751994197797789, 0.053061215939993904, -2.0665943913252107, 0.14288019031845692, 4.419918019616509, 0.6536080535731231]"
"[0.12795864638223914, 0.7519938270958977, 0.05283616170910339, -2.0665966112783605, 0.14295738561804333, 4.419917313621615, 0.6536098792655576]"
"[0.1279125972403775, 0.7519869601580532, 0.05284632994311447, -2.0666190398399578, 0.14296065364790528, 4.419915142019744, 0.6536103822045798]"
"[0.12774439023481232, 0.7519680611640777, 0.052823752142382274, -2.0668490078896675, 0.14344585196874293, 4.419916840517146, 0.6538755171146176]"
"[0.12774439023481232, 0.7519680611640777, 0.052823752142382274, -2.0668490078896675, 0.14344585196874293, 4.419916840517146, 0.6538755171146176]"
"[0.1277189352129981, 0.7519694174882204, 0.052821045262964855, -2.0668520059426343, 0.14351180655579446, 4.4199168579954256, 0.6538732836504606]"
"[0.12764921012259595, 0.7519714154245069, 0.05281920018596081, -2.066855971946267, 0.1435129904303139, 4.41991342041519, 0.6538745608932992]"
"[0.1273668697681958, 0.7519079225499058, 0.05254487015601313, -2.0670980838365405, 0.1440103481805675, 4.419918023615544, 0.6541377197583939]"
"[0.1273668697681958, 0.7519079225499058, 0.05254487015601313, -2.0670980838365405, 0.1440103481805675, 4.419918023615544, 0.6541377197583939]"
"[0.12734291968602968, 0.7519138969462614, 0.052537049852246914, -2.0671005752625633, 0.14413146055572285, 4.419916115276631, 0.6541467478286378]"
"[0.12733652696229725, 0.7519117351650823, 0.05253514876870774, -2.0670976042296103, 0.1441878832360963, 4.419916682655344, 0.6541560289264164]"
"[0.12705532599713623, 0.751892591488107, 0.05250958312869735, -2.0671422548181915, 0.14461833530590937, 4.419918944193918, 0.6543996316704918]"
"[0.12705532599713623, 0.751892591488107, 0.05250958312869735, -2.0671422548181915, 0.14461833530590937, 4.419918944193918, 0.6543996316704918]"
"[0.12704132039118637, 0.751864747062577, 0.052502537852395025, -2.0672846358974133, 0.14470538521093443, 4.419917052850088, 0.6544229616468329]"
"[0.12708352139117787, 0.7518745875381382, 0.05235443699592434, -2.0673724308579025, 0.1447360920700238, 4.419920604926658, 0.6545892563062475]"
"[0.12664395801683004, 0.751848717503779, 0.05205984533453817, -2.067556839321385, 0.14518825950410164, 4.419927729183159, 0.6548643100149436]"
"[0.12664395801683004, 0.751848717503779, 0.05205984533453817, -2.067556839321385, 0.14518825950410164, 4.419927729183159, 0.6548643100149436]"
"[0.12660297725883815, 0.7518485542540201, 0.0520561734448466, -2.067557776704009, 0.14528907384697254, 4.419927974765883, 0.6548686610994265]"
"[0.12658905533772258, 0.7518435635029636, 0.052056151301112005, -2.0675640182354176, 0.145349154822881, 4.419927317248204, 0.6548773754275246]"
"[0.12625373734978643, 0.7516412194636112, 0.05178517664127552, -2.0678218232958616, 0.14577305698548898, 4.419939054978766, 0.6551521846362234]"
"[0.1262539899312984, 0.7516134581435224, 0.05178830067989923, -2.0678320967813084, 0.14580897304759582, 4.419939950259256, 0.6551570575714911]"
"[0.1262234388346198, 0.751588193806728, 0.05177633131866212, -2.0678496994887134, 0.1458967159033878, 4.4199356800422755, 0.6552912136695743]"
"[0.12621272768848793, 0.7515759013521688, 0.05177491291143212, -2.0678609366884726, 0.14597699779896028, 4.4199413322750045, 0.6553065368000065]"
"[0.12588178729433444, 0.7515729787288176, 0.05173791376806458, -2.0679272491530685, 0.14634356356322087, 4.419948549564424, 0.6555722135366714]"
"[0.12588178729433444, 0.7515729787288176, 0.05173791376806458, -2.0679272491530685, 0.14634356356322087, 4.419948549564424, 0.6555722135366714]"
"[0.12585283322312096, 0.7515667568591525, 0.05172270209448045, -2.067973503242251, 0.1465310923096059, 4.419947370916553, 0.6555787439684846]"
"[0.1258422925109841, 0.7515650159869354, 0.05164837922854391, -2.0680917294307046, 0.1465585587059527, 4.419947840591756, 0.655589365388765]"
"[0.12538823329231755, 0.7515608740068496, 0.05145458350857641, -2.0681551239715725, 0.14702901582758662, 4.419954207160914, 0.6559959703460231]"
"[0.12538823329231755, 0.7515608740068496, 0.05145458350857641, -2.0681551239715725, 0.14702901582758662, 4.419954207160914, 0.6559959703460231]"
"[0.12534328547973209, 0.7515602269403397, 0.051283645344319104, -2.068155751455044, 0.14714075609615546, 4.419957692756243, 0.6560645884020567]"
"[0.12528854465917771, 0.7515614458473318, 0.05126961587686357, -2.0681689155722274, 0.14723057770816433, 4.419961344439447, 0.656061573552727]"
"[0.12494497022553822, 0.7515434230278243, 0.05123975548095905, -2.0684355617493693, 0.14767918419512022, 4.419970533424401, 0.6563321862333749]"
"[0.12494497022553822, 0.7515434230278243, 0.05123975548095905, -2.0684355617493693, 0.14767918419512022, 4.419970533424401, 0.6563321862333749]"
"[0.12490790652150152, 0.7514370014031205, 0.0512299175202981, -2.0684671698742525, 0.14779646876212277, 4.4199727522704295, 0.6563546257203009]"
"[0.12489504027941552, 0.7513799752619212, 0.05105599237517323, -2.068474455275028, 0.1478829325592488, 4.419974909391241, 0.6563730581899235]"
"[0.12446185827379623, 0.7513659357644112, 0.050868410427292746, -2.0687024439718082, 0.14832438679548668, 4.419989817035366, 0.6568658033763124]"
"[0.12445855227997697, 0.7513676508970502, 0.05086415909673445, -2.0687083101736947, 0.14838758569352706, 4.419988383881605, 0.6568680449446729]"
"[0.12441695941565326, 0.7513642229121429, 0.05083772185720252, -2.0687317722928475, 0.14849551123736243, 4.41999382404679, 0.656874204104746]"
"[0.1244127349324511, 0.7513634811654357, 0.05077188095091823, -2.0687554278287488, 0.14853745657683107, 4.419993099483893, 0.6568838723363805]"
"[0.12394430642564955, 0.7513448893752234, 0.050621853428489696, -2.069065744859243, 0.14906182298455667, 4.420007124523899, 0.6571879027341307]"
