Joint 1 Position
"[-0.08921811156751216, 0.8880943071550945, -0.060426953631508074, -2.0302511727452295, -0.12421043441487804, 4.5130568203180506, 0.8204200295867611]"
"[-0.08924804292519163, 0.8903772993692265, -0.060277604213667624, -2.0269870750802985, -0.12396242453637439, 4.51582684479838, 0.8200967702313224]"
"[-0.08924804292519163, 0.8903772993692265, -0.060277604213667624, -2.0269870750802985, -0.12396242453637439, 4.51582684479838, 0.8200967702313224]"
"[-0.08924804292519163, 0.8903772993692265, -0.060277604213667624, -2.0269870750802985, -0.12396242453637439, 4.51582684479838, 0.8200967702313224]"
"[-0.08924804292519163, 0.8903772993692265, -0.060277604213667624, -2.0269870750802985, -0.12396242453637439, 4.51582684479838, 0.8200967702313224]"
"[-0.08924804292519163, 0.8903772993692265, -0.060277604213667624, -2.0269870750802985, -0.12396242453637439, 4.51582684479838, 0.8200967702313224]"
"[-0.08924804292519163, 0.8903772993692265, -0.060277604213667624, -2.0269870750802985, -0.12396242453637439, 4.51582684479838, 0.8200967702313224]"
"[-0.08924804292519163, 0.8903772993692265, -0.060277604213667624, -2.0269870750802985, -0.12396242453637439, 4.51582684479838, 0.8200967702313224]"
"[-0.08924804292519163, 0.8903772993692265, -0.060277604213667624, -2.0269870750802985, -0.12396242453637439, 4.51582684479838, 0.8200967702313224]"
"[-0.08924804292519163, 0.8903772993692265, -0.060277604213667624, -2.0269870750802985, -0.12396242453637439, 4.51582684479838, 0.8200967702313224]"
"[-0.08924804292519163, 0.8903772993692265, -0.060277604213667624, -2.0269870750802985, -0.12396242453637439, 4.51582684479838, 0.8200967702313224]"
"[-0.08924804292519163, 0.8903772993692265, -0.060277604213667624, -2.0269870750802985, -0.12396242453637439, 4.51582684479838, 0.8200967702313224]"
"[-0.08924804292519163, 0.8903772993692265, -0.060277604213667624, -2.0269870750802985, -0.12396242453637439, 4.51582684479838, 0.8200967702313224]"
"[-0.08924804292519163, 0.8903772993692265, -0.060277604213667624, -2.0269870750802985, -0.12396242453637439, 4.51582684479838, 0.8200967702313224]"
"[-0.08924804292519163, 0.8903772993692265, -0.060277604213667624, -2.0269870750802985, -0.12396242453637439, 4.51582684479838, 0.8200967702313224]"
"[-0.08924804292519163, 0.8903772993692265, -0.060277604213667624, -2.0269870750802985, -0.12396242453637439, 4.51582684479838, 0.8200967702313224]"
"[-0.08924804292519163, 0.8903772993692265, -0.060277604213667624, -2.0269870750802985, -0.12396242453637439, 4.51582684479838, 0.8200967702313224]"
"[-0.08924804292519163, 0.8903772993692265, -0.060277604213667624, -2.0269870750802985, -0.12396242453637439, 4.51582684479838, 0.8200967702313224]"
"[-0.08919163150098086, 0.8906347246833477, -0.06030757918953251, -2.0270489824587075, -0.12411395300558159, 4.515594941936172, 0.820134447720544]"
"[-0.08919325018805571, 0.890747404014523, -0.060302661761115005, -2.0270330152238283, -0.12409023484844099, 4.515671810838231, 0.8201358660540407]"
"[-0.08919275217731515, 0.8908407873240147, -0.0602996954130487, -2.0269378108046756, -0.12406852684151494, 4.515975261109844, 0.8201247517901696]"
"[-0.0891993036386477, 0.8908585713452856, -0.06029395845523682, -2.0268847040702065, -0.12406458660502938, 4.51604723709891, 0.8201187520737679]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.0891964640131455, 0.8908661685859097, -0.06029472062652289, -2.0268788218367177, -0.12406039156720962, 4.516048882712572, 0.8201235833418612]"
"[-0.08917948113633935, 0.8910245676840407, -0.0603118832163385, -2.026954669941619, -0.12418167628153108, 4.51581211203432, 0.8201373088041305]"
"[-0.08918312173090943, 0.8911295026971086, -0.060305051319875014, -2.02693252070818, -0.12415980557084227, 4.515888025672778, 0.8201350603905204]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.08918344764524652, 0.8911889940881267, -0.06030437384411683, -2.0269091138351105, -0.124144463516838, 4.516078963638557, 0.8201406284614808]"
"[-0.0891825892481036, 0.8911945014176583, -0.060315795811331244, -2.026905872871093, -0.12417401755990735, 4.516065415667991, 0.8201326989019319]"
"[-0.08916156162176524, 0.8912569099976678, -0.060316970030090414, -2.026952860970207, -0.12424866410968635, 4.515835954455651, 0.8201460829656391]"
"[-0.08916379715345248, 0.8913612213427838, -0.06031263858511692, -2.0269546995980883, -0.12423909048787245, 4.515836974763604, 0.820149032238026]"
"[-0.08917210850201726, 0.8914665440871276, -0.06031316935992069, -2.026928019927801, -0.12421293166511385, 4.516086182498223, 0.8201517158885858]"
"[-0.08917039796702789, 0.8914772773772032, -0.06030815959179435, -2.026929739647046, -0.12421016571351981, 4.516099130280213, 0.8201518392986072]"
"[-0.08917039796702789, 0.8914772773772032, -0.06030815959179435, -2.026929739647046, -0.12421016571351981, 4.516099130280213, 0.8201518392986072]"
"[-0.08917039796702789, 0.8914772773772032, -0.06030815959179435, -2.026929739647046, -0.12421016571351981, 4.516099130280213, 0.8201518392986072]"
"[-0.08917039796702789, 0.8914772773772032, -0.06030815959179435, -2.026929739647046, -0.12421016571351981, 4.516099130280213, 0.8201518392986072]"
"[-0.08917039796702789, 0.8914772773772032, -0.06030815959179435, -2.026929739647046, -0.12421016571351981, 4.516099130280213, 0.8201518392986072]"
